id,title,subtitle,company,location,sublocation,hourly_rate_neto,hourly_rate_bruto,payment_type,normalized_payment_type,normalized_city,normalized_region,description,open_positions,duration,work_schedule,start_date,first_seen,last_seen
488339,STREŽBA HRANE IN PIJAČE,DELO V KAVARNI,"KULINARIČNI STUDIO MADELEINE, MAGDALENA PEC S.P., GOSTINSTVO, TRGOVINA IN OSTALE STORITVE","MARIBOR, VOJAŠNIŠKI TRG 3",KAVARNA IN BISTRO AJDA,8.0,9.3,8.00 €/h neto (9.30 €/h bruto),HOURLY,MARIBOR,PODRAVSKA,"Iščejo urejeni osebi, ki imata veselje do dela v gostinskem lokalu. Si želiš pripravljati lepe kave, urejati prodajno vitrino za izdelke, streči pijačo in hrano ter skrbeti za čistočo in izgled prodajne vitrine in lokala? Zaželene so organizirane osebe z dobrimi prodajnimi sposobnostmi in smislom za delo z ljudmi ter izkušnjami. Če se prepoznaš, da imaš veselje do dela z ljudmi in so ti všeč izzivi, jih kontaktiraj. Urna postavka se lahko zviša, če bodo s tvojim delom zadovoljni.",2,DLJE ČASA (ZAČ. IN OBČ. DELO),PO DOGOVORU,2026-08-31,2026-08-21T19:08:07.188601+00:00,2026-08-23T18:59:37.048068+00:00
488340,STREŽBA,,"GOSTINSTVO, DEJAN CVETKO S.P.","PTUJ, VIČAVA 11",SLADKA KAVARNA,8.0,9.3,8.00 €/h neto (9.30 €/h bruto),HOURLY,PTUJ,PODRAVSKA,"V kavarni iščejo študenta/ko za delo v strežbi. Delo obsega pripravo in strežbo pijač in sladic ter skrb za urejenost lokala. Zaželene so izkušnje z delom v strežbi. Potrebujejo zanesljivo, komunikativno in urejeno osebo. Delo poteka v dveh izmenah oziroma po dogovoru in potrebi. Nudijo možnost daljšega občasnega sodelovanja.",,DLJE ČASA (ZAČ. IN OBČ. DELO),IZMENSKO,,2026-08-21T19:08:07.188601+00:00,2026-08-23T18:59:37.048068+00:00
488341,DIGITALNI MARKETING,,"KYUROKU, IT STORITVE, D.O.O.",OD DOMA / OBČASNO V PISARNI,GRANDRANKER,12.0,13.95,12.00 €/h neto (13.95 €/h bruto),HOURLY,,,"Iščejo cracked A playerja, ki bo prevzel organic content za njih. Delo vključuje testiranje različnih viralnih formatov in najti, kaj se bolje obnese na platformah, kot so Instagram in Tiktok ter managiranje content creatorjev in povečati njihov output. Dobil/a boš pomoč s strani founderjev in celotne tehnične ekipe, da naredite še boljši sistem od Astre AI in Parakeet AI. Ob prijavi za bonus točke pošlji primere formatov/videov, ki bi jih lahko testirali.",,DLJE ČASA (ZAČ. IN OBČ. DELO),PO DOGOVORU,2026-08-24,2026-08-21T19:08:07.188601+00:00,2026-08-23T18:59:37.048068+00:00
488342,VADITELJ/ICA,POUČEVANJE PLESA,DRUŠTVO ZA RAZVOJ PLESNE DEJAVNOSTI ELITE,"KOPER, CESTA ZORE PERELLO - GODINA 3",,,,PO DOGOVORU,NEGOTIABLE,KOPER/CAPODISTRIA,OBALNO-KRAŠKA,"Za novo plesno sezono vabijo k sodelovanju plesnega trenerja/ko, ki zna s plesom navdušiti, motivirati in ustvarjati. Iščejo nekoga, ki: obožuje delo z otroki in mladino, ima dobro plesno znanje, je odgovoren, zanesljiv in resen, ima energijo, ideje in željo po ustvarjanju. Pri njih ne iščejo samo trenerja/ko - iščejo človeka, ki želi pustiti svoj pečat. Če veš, da je ples tvoja strast in da lahko otrokom ponudiš nekaj več, se jim oglasi.",,DLJE ČASA (ZAČ. IN OBČ. DELO),POPOLDAN,2026-09-01,2026-08-21T19:08:07.188601+00:00,2026-08-23T18:59:37.048068+00:00
488343,TRENER/KA,VODENJE TRENINGA,"SVETOVANJE IN IZOBRAŽEVANJE NA PODROČJU PREHRANE, ŠPORTA IN MARKETINGA, LUCIJA SOVINC S.P.","VODICE, PUSTNICE 46",KLUB KUBU,,,PO DOGOVORU,NEGOTIABLE,VODICE,OSREDNJESLOVENSKA,"Podjetje išče študenta/ki kineziologije za vodenje funkcionalnih vadb in vadb za moč. Zaželene so izkušnje z vodenjem skupinskih vadb, niso pa pogoj. Pomembni so pozitiven odnos do ljudi, zanesljivost, komunikativnost in veselje do gibanja. Delo poteka po potrebi in dogovoru, za daljše občasno sodelovanje.",2,DLJE ČASA (ZAČ. IN OBČ. DELO),POPOLDAN,2026-09-01,2026-08-21T19:08:07.188601+00:00,2026-08-23T18:59:37.048068+00:00
488344,PROGRAMIRANJE,IZDELAVA IN VZDRŽEVANJE SPLETNE STRANI,WPM D.O.O.,LJUBLJANA - ČRNUČE,,10.0,11.62,10.00 €/h neto (11.62 €/h bruto),HOURLY,LJUBLJANA,OSREDNJESLOVENSKA,"Širijo ekipo za delo v WordPress in Laravel okolju. Delo poteka na lokaciji, ponujajo priložnost za urjenje na praktičnih primerih, usmerjanje in dostop do bogatega know-howa. Med nalogami je tudi vzdrževanje spletnih strani drugih agencij, freelancerjev in samostojnih uporabnikov. Pomembno je, da te zanima najbolj razširjen CMS na spletu. Za študente/ke po zaključku študija ponujajo možnost redne zaposlitve in napredovanja. Ključna je tvoja motivacija za delo z WordPressom.",2,DLJE ČASA (ZAČ. IN OBČ. DELO),DOPOLDAN,,2026-08-21T19:08:07.188601+00:00,2026-08-23T18:59:37.048068+00:00
488347,DELO V SKLADIŠČU,LAŽJA FIZIČNA DELA,POCLAIN HYDRAULICS D.O.O.,"ŽIRI, INDUSTRIJSKA ULICA 2",,7.73,8.98,7.73 €/h neto (8.98 €/h bruto),HOURLY,ŽIRI,GORENJSKA,"Podjetje išče osebo za lažje fizično delo v skladišču. Delo obsega nabiranje majhnih komponent za proizvodnjo in zaključevanje nalogov na računalniku. Nudijo topel obrok in plačilo potnih stroškov 0,21€/km. Popoldanska urna postavka je 10% višja.",,DLJE ČASA (ZAČ. IN OBČ. DELO),PO DOGOVORU,2026-08-24,2026-08-21T19:08:07.188601+00:00,2026-08-23T18:59:37.048068+00:00
488348,DELO V PROIZVODNJI,DELO NA CNC STROJU,WEBER D.O.O.,"ŠKOFJA LOKA, KIDRIČEVA CESTA 104",,8.5,9.88,8.50 €/h neto (9.88 €/h bruto),HOURLY,ŠKOFJA LOKA,GORENJSKA,"Podjetje, ki se ukvarja s struženjem in rezkanjem kovin in nekovin, išče zanesljivo osebo (m/ž) za delo na CNC strojih. Prosijo, da se javijo le resne in zanesljive osebe, ki jih zanima daljše občasno sodelovanje.",,DLJE ČASA (ZAČ. IN OBČ. DELO),PO DOGOVORU,2026-08-31,2026-08-21T19:08:07.188601+00:00,2026-08-23T18:59:37.048068+00:00
488349,LAŽJA FIZIČNA DELA,DELO V PROIZVODNJI,WEBER D.O.O.,"ŠKOFJA LOKA, KIDRIČEVA CESTA 104",,8.5,9.88,8.50 €/h neto (9.88 €/h bruto),HOURLY,ŠKOFJA LOKA,GORENJSKA,"Podjetje, ki se ukvarja z struženjem in rezkanjem kovin in nekovin, išče zanesljivo osebo (m/ž) za delo na odpremi (pranje in pakiranje kosov, razigljevanje in krtačenje kosov, vizualna kontrola kosov, razvoz kosov do kooperantov in kupcev). Prosijo, da se javi le resna in zanesljiva oseba.",,DLJE ČASA (ZAČ. IN OBČ. DELO),PO DOGOVORU,2026-08-31,2026-08-21T19:08:07.188601+00:00,2026-08-23T18:59:37.048068+00:00
488350,ADMINISTRATIVNA DELA,,VIVO D.O.O.,"LJUBLJANA, DUNAJSKA CESTA 125",,8.0,9.3,8.00 €/h neto (9.30 €/h bruto),HOURLY,LJUBLJANA,OSREDNJESLOVENSKA,"Za pomoč pri različnih administrativnih delih potrebujejo dve natančni in zanesljivi osebi. Eno delovno mesto zajema podporo pri pripravi ponudb in pomoč pri organizaciji dogodkov, drugo pa podporo računovodstvu in kadrovski službi (zbiranje podatkov in analiza). Zaželena znanja: aktivno znanje angleškega jezika z možnostjo dela od doma ter aktivno računalniško znanje: Excel, Word, PowerPoint, Teams, Zoom, Microsoft Outlook, e-pošta ter uporaba računalniških orodij (iskanje datotek/podatkov).",2,DLJE ČASA (ZAČ. IN OBČ. DELO),DOPOLDAN,2026-08-24,2026-08-21T19:08:07.188601+00:00,2026-08-23T18:59:37.048068+00:00
488351,BLAGAJNIK,IZDAJA BLAGA,GOSTINSTVO DAVID KUMER S.P.,MARIBOR,MANGO TREE,9.5,11.04,9.50 €/h neto (11.04 €/h bruto),HOURLY,MARIBOR,PODRAVSKA,"Iščejo osebo za pomoč na blagajni in pri izdaji hrane, med 27. (četrtek) in 29. 8. 2026 (sobota) v centru Maribora. Dela se načeloma med 11.00 in 22.00.",,DO 29. 8. 2026,MED VIKENDI,2026-08-27,2026-08-21T19:08:07.188601+00:00,2026-08-23T18:59:37.048068+00:00
488352,BLAGAJNIK,POBIRANJE PARKIRNINE,"JARO PARK4NIGHT, AVTOKAMP, D.O.O.","LJUBLJANA, STOLPNIŠKA ULICA 10",,10.0,11.62,10.00 €/h neto (11.62 €/h bruto),HOURLY,LJUBLJANA,OSREDNJESLOVENSKA,"Podjetje išče osebo za pobiranje parkirnine. Delo se opravlja po potrebi in dogovoru, med 10. in 16. uro. Pogoj je znanje angleškega jezika.",,DLJE ČASA (ZAČ. IN OBČ. DELO),DOPOLDAN,,2026-08-21T19:08:07.188601+00:00,2026-08-23T18:59:37.048068+00:00
488353,ČIŠČENJE,SOBAR/ICA,"BIZIBII, ČISTILNI SERVIS, ALEKSANDRA LUKIĆ S.P.","LJUBLJANA, FRANKOPANSKA ULICA 5",,10.0,11.62,10.00 €/h neto (11.62 €/h bruto),HOURLY,LJUBLJANA,OSREDNJESLOVENSKA,"Iščejo študenta/ki za pomoč pri čiščenju in urejanju hotelskih sob ter skupnih prostorov. Delo poteka med 10. in 14. uro. Delo obsega pomoč pri čiščenju, pospravljanju in vzdrževanju urejenosti hotelskih prostorov. Iščejo zanesljivi, odgovorni in pridni osebi.",2,DO 1. 9. 2026,DOPOLDAN,2026-08-24,2026-08-21T19:08:07.188601+00:00,2026-08-23T18:59:37.048068+00:00
488354,ADMINISTRATIVNA DELA,,HS PLUS D.O.O.,"TRZIN, GMAJNA 8",,8.0,9.3,8.00 €/h neto (9.30 €/h bruto),HOURLY,TRZIN,OSREDNJESLOVENSKA,"Pridruži se uspešnemu e-commerce podjetju, ki deluje na številnih evropskih trgih. Iščejo študenta/ko za pomoč v nabavni ekipi, kjer boš imel/a priložnost dobro spoznati tudi logistične procese. Tvoje naloge bodo vnosi podatkov v sisteme in urejanje produktne dokumentacije. Potrebno je dobro znanje angleščine in poznavanje Excela/Google Sheets.",,DLJE ČASA (ZAČ. IN OBČ. DELO),DOPOLDAN,,2026-08-21T19:08:07.188601+00:00,2026-08-23T18:59:37.048068+00:00
488355,STREŽBA,DELO V SLAŠČIČARNI,"RUDNIDIS, D.O.O.","LJUBLJANA RUDNIK, JURČKOVA 225",E.LECLERC,8.61,10.0,8.61 €/h neto (10.00 €/h bruto),HOURLY,LJUBLJANA,OSREDNJESLOVENSKA,"V njihovo ekipo vabijo zanesljivi in odgovorni osebi za pomoč v slaščičarni. Prednost imata kandidata/ki, ki se izobražujeta na področju slaščičarstva ali sorodne smeri, imata izkušnje z izdelavo slaščic ali delom v slaščičarni in sta pripravljeni na daljše občasno sodelovanje. Iščejo osebi, ki sta natančni, urejeni, komunikativni in uživata pri delu s slaščicami ter strankami. Če se prepoznata v opisu, jim pošljita svojo prijavo.",2,DLJE ČASA (ZAČ. IN OBČ. DELO),DOPOLDAN,2026-08-24,2026-08-21T19:08:07.188601+00:00,2026-08-23T18:59:37.048068+00:00
488356,ČIŠČENJE,,VRTEC TRŽIČ,"KOVOR, GLAVNA CESTA 14",,7.79,9.05,7.79 €/h neto (9.05 €/h bruto),HOURLY,KOVOR,GORENJSKA,"Opis del in nalog: čiščenje, pospravljanje in prezračevanje prostorov vrtca (igralnice, pisarne, sanitarije idr.), čiščenje neposredne okolice vrtca (vhodi, izhodi, dostopne poti idr.), čiščenje steklene in druge površine ter pohištva in druge opreme vrtca ter skrb za snažnost zaves, čiščenje in razkuževanje sanitarij ter oskrbovanje z milom, toaletnim papirjem, brisačami, zapiranje oken in vrat oziroma zaklepanje vrat po končanem poslovanju vrtca in po zaključku svojega dela.",,DLJE ČASA (ZAČ. IN OBČ. DELO),POPOLDAN,2026-09-01,2026-08-21T19:08:07.188601+00:00,2026-08-23T18:59:37.048068+00:00
488357,SPREMLJEVALEC/ SPREMLJEVALKA,POMOČ PRI SOCIALNI OSKRBI UPORABNIKU,VARSTVENO DELOVNI CENTER TONČKE HOČEVAR,"LJUBLJANA, VODNIKOVA CESTA 56",,8.51,9.89,8.51 €/h neto (9.89 €/h bruto),HOURLY,LJUBLJANA,OSREDNJESLOVENSKA,"Iščejo študente/ke za izvajanje storitve socialno vključevanje invalidov. Gre za pomoč uporabnikom pri vključevanju v lokalno okolje, družabništvo, spremljanje na različne aktivnosti, pomoč pri nakupovanju, učenje gospodinjskih in drugih opravil, pomoč pri urejanju osebnih zadev. Od kandidatov/k se pričakuje prilagodljivost, vestnost in zanesljivost pri delu, veselje in občutek za delo z ljudmi s posebnimi potrebami.",5,DLJE ČASA (ZAČ. IN OBČ. DELO),POPOLDAN,,2026-08-21T19:08:07.188601+00:00,2026-08-23T18:59:37.048068+00:00
488358,DELO NA BENCINSKEM SERVISU,,"PETROL, SLOVENSKA ENERGETSKA DRUŽBA, D.D., LJUBLJANA","KAMNIK - BAKOVNIK, LJUBLJANSKA CESTA 10A",,7.74,8.99,7.74 €/h neto (8.99 €/h bruto),HOURLY,KAMNIK,OSREDNJESLOVENSKA,"Iščejo motivirani polnoletni osebi za delo na bencinskem servisu (pomoč strankam, polnjenje polic, delo na blagajni, urejanje skladišča). Ponujajo fleksibilen urnik, prijazno delovno okolje ter pridobivanje izkušenj v prodaji, z možnostjo daljšega občasnega sodelovanja. Pričakujejo komunikativnost, zanesljivost, samoiniciativnost in zmožnost dela v timu. Pogoj za delo je znanje slovenščine.",2,DLJE ČASA (ZAČ. IN OBČ. DELO),IZMENSKO,,2026-08-21T19:08:07.188601+00:00,2026-08-23T18:59:37.048068+00:00
488360,STREŽBA,,LTL GOSTINSTVO IN STORITVE D.O.O.,"LJUBLJANA, MIKLOŠIČEVA 30",TROT BAR,9.16,10.65,9.16 €/h neto (10.65 €/h bruto),HOURLY,LJUBLJANA,OSREDNJESLOVENSKA,Podjetje išče osebo z izkušnjami za delo v strežbi. Pogoj je polnoletnost.,,DLJE ČASA (ZAČ. IN OBČ. DELO),DOPOLDAN,2026-09-01,2026-08-21T19:08:07.188601+00:00,2026-08-23T18:59:37.048068+00:00
488361,ETIKETIRANJE,,SWIXX BIOPHARMA D.O.O.,"LJUBLJANA - ČRNUČE, POT K SEJMIŠČU 35",,7.74,9.0,7.74 €/h neto (9.00 €/h bruto),HOURLY,LJUBLJANA,OSREDNJESLOVENSKA,"Podjetje išče zanesljive in odgovorne osebe za deklariranje, etiketiranje in vstavljanje navodil na produkte (zdravila).",10,DLJE ČASA (ZAČ. IN OBČ. DELO),DOPOLDAN,2026-08-31,2026-08-21T19:08:07.188601+00:00,2026-08-23T18:59:37.048068+00:00
488362,DELO NA BENCINSKEM SERVISU,PRODAJA,"POSREDNIŠTVO PRI PRODAJI, ROK ZUPAN S.P.","ŠENČUR, POSLOVNA CONA A1",PETROL,8.0,9.3,8.00 €/h neto (9.30 €/h bruto),HOURLY,ŠENČUR,GORENJSKA,"Podjetje išče osebo za delo na bencinskem servisu. Delo obsega prodajo, urejanje prodajalne ter zunanjosti in okolice. Pogoj je polnoletnost.",,DLJE ČASA (ZAČ. IN OBČ. DELO),PO DOGOVORU,2026-09-01,2026-08-21T19:08:07.188601+00:00,2026-08-23T18:59:37.048068+00:00
488363,ADMINISTRATIVNA DELA,,ZAVOD ZA ŠPORT DOMŽALE,"DOMŽALE, KOPALIŠKA CESTA 4",,8.33,9.68,8.33 €/h neto (9.68 €/h bruto),HOURLY,DOMŽALE,OSREDNJESLOVENSKA,"Iščejo natančno, odgovorno in vestno osebo za pomoč pri administrativnih delih. Delo zajema zbiranje in usklajevanje dokumentacije, vnos podatkov v računalnik, pripravo javnih razpisov. Pogoji so komunikativnost, urejenost, timska naravnanost, osnovno znanje računalniških orodij. Zaželene so izkušnje s področja športa, polnoletnost. Prednost bodo imeli študenti Fakultete za šport. Kandidat/ka naj tudi pošlje svojo vizijo dela na 1 strani A4 formata.",,DLJE ČASA (ZAČ. IN OBČ. DELO),DOPOLDAN,2026-08-31,2026-08-21T19:08:07.188601+00:00,2026-08-23T18:59:37.048068+00:00
488364,DELO NA RECEPCIJI,ADMINISTRATIVNA DELA,"RP SKUPINA, UPRAVLJAVSKA IN NEPREMIČNINSKA DRUŽBA, D.O.O.",ŠENČUR,,,,PO DOGOVORU,NEGOTIABLE,ŠENČUR,GORENJSKA,"Podjetje vabi študenta/ko za delo na recepciji. Delo obsega sprejem strank, strežbo, administrativna dela, distribucijo pošte in sadja ter skrb za vozni park. Zaželene so izkušnje s podobnim delom, znanje MS Office, komunikativnost, urejenost, zanesljivost in odgovornost. Nudijo prijetno delovno okolje, organizirano malico in zagotovljeno brezplačno parkirišče.",,DLJE ČASA (ZAČ. IN OBČ. DELO),DOPOLDAN,2026-09-15,2026-08-21T19:08:07.188601+00:00,2026-08-23T18:59:37.048068+00:00
488365,ANIMATOR/KA,,DELFIN HOTEL ZDUS D.O.O. IZOLA,"IZOLA, TOMAŽIČEVA 10",,8.8,10.23,8.80 €/h neto (10.23 €/h bruto),HOURLY,IZOLA/ISOLA,OBALNO-KRAŠKA,"Podjetje išče študenta/ko za vodenje jutranje telovadbe v vodi in na prostem, vodno aerobiko, nordijsko hojo, organizacijo družabnih iger in sproščenih aktivnosti za odrasle goste. Iščejo osebo, ki je: komunikativna, vesela, odprta in zanesljiva, samostojna in zna prevzeti pobudo, ima veselje do dela z ljudmi. Izkušnje z animacijo ali podobnim delom so zaželene. Pošlji prijavo.",,DLJE ČASA (ZAČ. IN OBČ. DELO),PO DOGOVORU,,2026-08-21T19:08:07.188601+00:00,2026-08-23T18:59:37.048068+00:00
488366,PRODAJA,,FUNT D.O.O.,"LJUBLJANA, SLOVENSKA CESTA 30",SNAIL SHOP,7.73,8.98,7.73 €/h neto (8.98 €/h bruto),HOURLY,LJUBLJANA,OSREDNJESLOVENSKA,"Iščejo polnoletni osebi za delo v trgovini z legalnimi zelišči in pripomočki (svetovanje strankam, delo na blagajni, skrb za urejenost trgovine ter delo z različnimi izdelki). Zaželene so izkušnje s prodajo, komunikativnost, odgovornost in veselje do dela z ljudmi. Prednost imajo kandidati/ke, ki jih zanima svet konoplje in konopljinih izdelkov ter so pripravljeni pridobiti dodatno znanje s tega področja. Delo poteka v prijetnem, sproščenem okolju in poteka popoldne, občasno tudi ob sobotah.",2,DLJE ČASA (ZAČ. IN OBČ. DELO),POPOLDAN,2026-08-24,2026-08-21T19:08:07.188601+00:00,2026-08-23T18:59:37.048068+00:00
488367,KINEZIOLOG/INJA,,BLACKBOX CENTER D.O.O.,"LJUBLJANA, DUNAJSKA CESTA 5",,,,PO DOGOVORU,NEGOTIABLE,LJUBLJANA,OSREDNJESLOVENSKA,"Iščejo osebo za delo kineziologa/inje v strokovnem in podporno naravnanem okolju kineziološkega centra. Če te veseli delo z ljudmi, od rekreativcev do športnikov, in si želiš svoje strokovno znanje nenehno nadgrajevati skozi prakso, te vabijo k sodelovanju. Ponujajo stabilno delo z možnostjo daljšega občasnega sodelovanja. Prijavi se in pošlji svoj CV na e-mail ali obišči njihovo spletno stran.",,DLJE ČASA (ZAČ. IN OBČ. DELO),PO DOGOVORU,2026-09-01,2026-08-21T19:08:07.188601+00:00,2026-08-23T18:59:37.048068+00:00
488368,ADMINISTRATIVNA DELA,POMOČ UPORABNIKOM,"PETROL, SLOVENSKA ENERGETSKA DRUŽBA, D.D., LJUBLJANA","LJUBLJANA, DUNAJSKA CESTA 50",,7.73,8.98,7.73 €/h neto (8.98 €/h bruto),HOURLY,LJUBLJANA,OSREDNJESLOVENSKA,"Iščejo natančne in zanesljive študente/ke za administrativno delo v podporni službi. Tvoje naloge bodo pregledovanje in urejanje pogodbene dokumentacije ter obrazcev za energente, skrb za pravilnost podatkov in administrativno podporo procesom. Pomemben del dela je tudi pisna komunikacija s strankami preko e-pošte. Nudijo uvodno usposabljanje, stalno podporo ekipe, fleksibilen delovni čas ter možnost daljšega občasnega sodelovanja v urejenem in prijetnem delovnem okolju.",3,DLJE ČASA (ZAČ. IN OBČ. DELO),IZMENSKO,2026-08-24,2026-08-21T19:08:07.188601+00:00,2026-08-23T18:59:37.048068+00:00
488369,POMOČ V KUHINJI,,MJ23 GOSTINSKE STORITVE D.O.O.,LJUBLJANA CENTER,,9.0,10.46,9.00 €/h neto (10.46 €/h bruto),HOURLY,LJUBLJANA,OSREDNJESLOVENSKA,"Iščejo pomočnika/ci kuharja z izkušnjami, za delo v kuhinji. Ponujajo prijetno delovno okolje ter možnost daljšega občasnega sodelovanja.",2,DLJE ČASA (ZAČ. IN OBČ. DELO),POPOLDAN,2026-08-24,2026-08-21T19:08:07.188601+00:00,2026-08-23T18:59:37.048068+00:00
488370,POUČEVANJE,,ZAVOD SV. STANISLAVA,"LJUBLJANA ŠENTVID, ŠTULA 23",ŠKOFIJSKA KLASIČNA GIMNAZIJA,,,PO DOGOVORU,NEGOTIABLE,LJUBLJANA,OSREDNJESLOVENSKA,Iščejo osebo za poučevanje informatike v prvih letnikih gimnazije (primerno tudi za študenta/ko informatike brez izkušenj s poučevanjem).,,DO DECEMBRA 2026,DOPOLDAN,2026-10-01,2026-08-21T19:08:07.188601+00:00,2026-08-23T18:59:37.048068+00:00
488371,PRODAJA,,BAMBINI D.O.O.,"LJUBLJANA BTC, CITYPARK",,7.74,9.0,7.74 €/h neto (9.00 €/h bruto),HOURLY,LJUBLJANA,OSREDNJESLOVENSKA,"Si poln/a energije, nasmejan/a in prijazen/a? Imaš čas za delo med tednom, predvsem popoldan in ob sobotah oz. po dogovoru? Bi rad/a začel/a z delom čim prej? V trgovinici z otroškimi in nosečniškimi oblačili iščejo prav tebe za pomoč pri prodaji. Če že imaš izkušnje v prodaji, te bodo še toliko bolj veseli. Poleg urne postavke lahko dobiš tudi stimulacijo. Obvezno je odlično znanje slovenskega jezika.",2,DLJE ČASA (ZAČ. IN OBČ. DELO),POPOLDAN,2026-08-24,2026-08-21T19:08:07.188601+00:00,2026-08-23T18:59:37.048068+00:00
488372,DELO V DELAVNICI,DELO V ORODJARNI,M & P BURJA D.O.O.,KRAŠNJA PRI LUKOVICI,,8.35,9.7,8.35 €/h neto (9.70 €/h bruto),HOURLY,KRAŠNJA,OSREDNJESLOVENSKA,Iščejo polnoletne kandidate/ke za delo v delavnici - iščejo osebe za delo na stroju za brizganje plastike.,3,DLJE ČASA (ZAČ. IN OBČ. DELO),IZMENSKO,2026-08-25,2026-08-21T19:08:07.188601+00:00,2026-08-23T18:59:37.048068+00:00
488374,STREŽBA,DELO V KAVARNI,MA-DE COFFEE D.O.O.,"LJUBLJANA, ŠTEFANOVA ULICA 5",CAFFE TRIESTE,,,PO DOGOVORU,NEGOTIABLE,LJUBLJANA,OSREDNJESLOVENSKA,Podjetje iščejo osebi za strežbo v prijetni kavarni. Delovno mesto zajema strežbo pijače ter prodajo kave v zrnu. Zaželene so izkušnje z delom v strežbi.,2,DLJE ČASA (ZAČ. IN OBČ. DELO),IZMENSKO,,2026-08-21T19:08:07.188601+00:00,2026-08-23T18:59:37.048068+00:00
488376,STREŽBA,,PIZZERIJA CLUB SKOK SIMONA LOVRIČ S.P.,"KAMNIK - OBVOZNICA, PEROVO 27",,9.0,10.46,9.00 €/h neto (10.46 €/h bruto),HOURLY,KAMNIK,OSREDNJESLOVENSKA,"Pizzerija išče študenta/ko za delo v strežbi. Delovni čas je večinoma dopoldan oz. po dogovoru, nedelje in prazniki zaprto. Pogoj je znanje slovenskega jezika.",,DLJE ČASA (ZAČ. IN OBČ. DELO),DOPOLDAN,,2026-08-21T19:08:07.188601+00:00,2026-08-23T18:59:37.048068+00:00
488377,POMOČ UPORABNIKOM,DELO ZA SPLETNO TRGOVINO,EUROTRADE1 D.O.O.,"LJUBLJANA, MASARYKOVA 14",,8.0,9.3,8.00 €/h neto (9.30 €/h bruto),HOURLY,LJUBLJANA,OSREDNJESLOVENSKA,"V spletni trgovini s pohištvom iščejo polnoletnega študenta/ko za delo v službi za podporo strankam na NEMŠKO govorečem trgu. Delo obsega komunikacijo s strankami preko telefona, elektronske pošte in družbenih omrežij in poteka v pisarni v centru Ljubljane. Pogoj je zelo dobro znanje nemškega jezika. Želijo predvsem osebo, ki bi lahko delala po dogovoru in glede na potrebe ekipe.",,DLJE ČASA (ZAČ. IN OBČ. DELO),IZMENSKO,2026-09-01,2026-08-21T19:08:07.188601+00:00,2026-08-23T18:59:37.048068+00:00
488378,DELO NA BENCINSKEM SERVISU,,"PETER PRIMOŽIČ S.P., POSREDNIŠTVO PRI PRODAJI GORIVA",LJUBLJANA,,8.0,9.3,8.00 €/h neto (9.30 €/h bruto),HOURLY,LJUBLJANA,OSREDNJESLOVENSKA,"Delo na bencinskem servisu: blagajna, strežba. Zaželene so izkušnje v strežbi. Pogoj je polnoletnost. Interesenti naj prijavo oddajo s klikom na gumb Prijavi se na delo ali pokličejo na kontakt podjetja.",,DLJE ČASA (ZAČ. IN OBČ. DELO),IZMENSKO,,2026-08-21T19:08:07.188601+00:00,2026-08-23T18:59:37.048068+00:00
488379,DELO V PROIZVODNJI,,"PHARMACOM, PODJETJE ZA INŽENIRING, D.O.O.","LJUBLJANA POLJE, STUDENEC 5E",,8.61,10.0,8.61 €/h neto (10.00 €/h bruto),HOURLY,LJUBLJANA,OSREDNJESLOVENSKA,"Podjetje išče zanesljivo in ročno spretno osebo za pomoč v delavnici. Delo obsega pripravo PVC platna ter pomoč pri sestavi hermetičnih vrat. Predhodne izkušnje niso potrebne, saj kandidata/ko uvedejo v delo. Zaželeno: ročna spretnost, natančnost in občutek za delo z orodjem. Tehnična smer izobraževanja je prednost, ni pa pogoj. Delo praviloma poteka v dopoldanskem času, po potrebi in dogovoru pa tudi popoldne.",,PO DOGOVORU,DOPOLDAN,2026-09-01,2026-08-21T19:08:07.188601+00:00,2026-08-23T18:59:37.048068+00:00
